timestamp_ms,x,y,z
305218,1.04,0.55,0.12
305232,1.53,0.73,0.37
305247,1.16,0.73,0.31
305261,1.34,0.73,0.31
305274,1.40,0.79,0.37
305287,0.55,0.79,0.37
305300,-0.06,0.79,0.43
305314,0.43,0.79,0.55
305327,1.83,0.85,0.61
305341,1.22,0.73,0.24
305354,-0.24,0.55,0.06
305367,-0.43,0.55,0.00
305380,-0.43,0.55,0.06
305393,-0.61,0.55,0.06
305406,0.37,0.61,0.18
305419,0.85,0.61,0.12
305431,0.43,0.55,0.12
305444,-0.24,0.37,-0.06
305458,0.06,0.31,-0.12
305471,-0.43,0.24,-0.18
305484,-0.12,0.24,-0.12
305497,1.65,0.37,-0.06
305510,1.71,0.43,-0.12
305523,0.49,0.31,-0.18
305536,-0.85,0.24,-0.18
305549,-0.31,0.31,-0.06
305562,1.77,0.49,0.06
305575,2.08,0.55,0.06
305588,1.34,0.61,0.06
305601,0.73,0.67,0.31
305614,1.53,0.73,0.37
305627,1.16,0.73,0.31
305641,0.55,0.67,0.18
305654,0.85,0.67,0.24
305667,1.16,0.73,0.37
305680,1.34,0.73,0.37
305693,1.04,0.73,0.31
305706,0.18,0.61,0.18
305719,-0.37,0.55,0.00
305731,0.43,0.55,-0.06
305745,0.24,0.49,-0.18
305758,-0.31,0.43,-0.12
305771,-0.06,0.49,0.00
305784,0.31,0.55,0.12
305797,0.43,0.49,0.18
305810,0.55,0.55,0.18
305823,0.61,0.49,0.00
305837,0.00,0.43,-0.06
305851,-0.43,0.43,-0.06
305864,-0.43,0.37,0.06
305877,-0.49,0.37,0.06
305892,2.01,0.49,0.06
305905,2.44,0.49,-15.56
305919,-0.73,0.24,-0.24
305933,0.31,0.37,0.00
305946,1.04,0.37,-0.06
305959,1.04,0.31,-0.12
305972,1.04,0.24,-0.24
305985,0.55,0.31,-0.24
305999,0.37,0.37,-0.06
306012,1.10,0.49,0.06
306025,1.95,0.55,0.12
306038,1.10,0.55,0.12
306051,1.22,0.61,0.18
306064,0.43,0.61,0.18
306077,-0.31,0.61,0.18
306090,-0.06,0.61,0.24
306103,0.61,0.67,0.43
306116,1.28,0.79,0.49
306130,2.44,0.79,0.37
306143,1.46,0.73,0.18
306156,-15.63,0.49,-0.06
306169,-0.98,0.43,-0.18
306183,-1.04,0.43,-0.12
306196,-0.55,0.49,-0.06
306210,-0.18,0.49,0.00
306222,-0.06,0.55,0.12
306236,0.31,0.55,0.12
306249,0.49,0.55,0.12
306262,0.61,0.49,0.06
306275,0.73,0.43,0.00
306288,-0.37,0.31,-0.06
306301,-0.49,0.24,-0.06
306314,2.50,0.37,-0.18
306327,2.01,0.37,-0.24
306340,-0.85,0.18,-0.31
306353,0.12,0.18,-0.18
306366,1.34,0.24,-0.12
306379,1.95,0.31,-0.12
306392,1.10,0.31,-0.18
306405,0.06,0.24,-0.18
306418,1.10,0.55,0.18
306431,2.08,0.67,0.24
306444,1.83,0.61,0.12
306457,0.92,0.55,0.00
306470,0.85,0.55,0.06
306483,0.37,0.61,0.24
306496,-0.12,0.61,0.31
306509,1.04,0.73,0.43
306522,1.46,0.79,0.43
306535,1.95,0.79,0.37
306548,0.79,0.61,0.12
306561,0.49,0.61,0.00
306574,-0.61,0.49,0.00
306587,-0.67,0.55,0.06
306600,-0.49,0.55,0.06
306612,-0.43,0.49,0.06
306625,0.55,0.55,0.06
306638,0.92,0.49,0.00
306650,0.00,0.31,-0.24
306663,0.00,0.24,-0.24
306675,-0.49,0.31,-0.18
306688,0.00,0.24,-0.12
306701,2.01,0.37,-0.06
306714,0.61,0.31,-0.24
306727,-0.79,0.18,-0.31
306741,-0.43,0.31,-0.12
306754,0.55,0.37,-0.06
306767,0.98,0.37,0.00
306781,1.83,0.49,0.06
306794,1.83,0.55,0.12
306808,1.22,0.61,0.18
306821,1.04,0.55,0.12
306834,0.85,0.55,0.06
306847,1.16,0.49,0.12
306860,1.16,0.55,0.12
306873,0.61,0.55,0.18
306886,0.61,0.61,0.24
306900,0.55,0.67,0.31
306913,0.92,0.67,0.24
306926,1.16,0.61,0.24
306940,1.10,0.61,0.06
306953,0.73,0.61,0.06
306966,-0.24,0.55,0.00
306979,-0.12,0.49,0.00
306992,-0.24,0.49,-0.06
307005,-0.18,0.43,-0.06
307018,-0.12,0.43,-0.06
307032,0.00,0.43,-0.06
307046,-0.18,0.43,0.00
307059,1.46,0.43,0.00
307072,1.22,0.37,-0.06
307085,-1.04,0.24,-0.12
307098,-0.06,0.31,-0.12
307112,1.83,0.37,-0.06
307125,-0.24,0.31,-0.18
307138,-0.79,0.24,-0.18
307151,1.89,0.37,0.06
307164,1.22,0.31,-0.06
307177,0.67,0.31,-0.12
307190,0.61,0.37,-0.12
307203,-0.06,0.37,0.00
307216,0.67,0.49,0.12
307230,2.32,0.67,0.18
307243,1.34,0.61,0.12
307256,0.67,0.61,0.12
307269,0.67,0.61,0.18
307282,0.06,0.67,0.37
307295,0.43,0.67,0.43
307308,1.46,0.79,0.37
307321,0.85,0.67,0.24
307334,0.49,0.67,0.18
307347,0.49,0.55,0.00
307360,-0.24,0.49,-0.12
307373,-0.37,0.49,0.00
307386,0.06,0.55,0.00
307400,-0.06,0.55,0.06
307413,-0.24,0.43,0.00
307427,0.37,0.49,0.00
307439,0.00,0.37,-0.12
307453,-0.06,0.31,-0.18
307466,0.43,0.37,-0.12
307479,-0.24,0.24,-0.12
307492,-0.37,0.24,-0.12
307506,1.34,0.43,0.00
307519,0.79,0.37,-0.12
307532,-0.12,0.31,-0.12
307546,0.43,0.37,-0.06
307559,0.79,0.37,0.00
307573,1.46,0.43,0.06
307587,1.65,0.49,0.06
307600,0.67,0.49,0.06
307613,0.18,0.55,0.12
307626,0.98,0.61,0.18
307639,1.28,0.61,0.18
307652,0.98,0.49,0.00
307666,1.16,0.49,0.00
307679,0.49,0.49,0.06
307692,-0.18,0.49,0.06
307705,0.18,0.49,0.12
307718,0.43,0.49,0.06
307731,0.43,0.55,0.00
307745,0.67,0.49,-0.12
307758,0.24,0.43,-0.18
307771,-0.18,0.37,-0.18
307784,-0.06,0.49,-0.06
307797,0.31,0.49,0.00
307810,0.67,0.43,0.00
307823,0.73,0.43,0.00
307836,0.43,0.43,-0.06
307849,-0.12,0.43,-0.06
307862,0.00,0.43,0.00
307875,0.49,0.43,0.06
307889,0.98,0.49,0.12
307901,1.16,0.49,0.12
307914,0.43,0.49,0.06
307927,0.55,0.55,0.18
307940,0.73,0.55,0.24
307953,0.79,0.61,0.31
307968,0.92,0.61,0.31
307981,1.40,0.61,0.31
307994,1.28,0.61,0.24
308008,0.85,0.55,0.12
308021,0.61,0.49,0.06
308033,0.24,0.49,0.00
308046,1.04,0.55,0.06
308059,1.16,0.55,0.06
308072,0.24,0.49,-0.12
308085,0.12,0.43,-0.06
308098,0.37,0.49,-0.06
308113,0.31,0.49,-0.06
308126,0.18,0.43,-0.12
308140,0.85,0.37,-0.12
308153,1.04,0.43,-0.12
308166,-0.12,0.37,-0.18
308179,0.12,0.37,-0.12
308192,0.61,0.49,0.00
308205,0.43,0.43,0.00
308218,0.85,0.43,0.00
308231,0.24,0.43,0.00
308244,-0.18,0.43,0.06
308258,0.92,0.55,0.18
308271,0.92,0.55,0.18
308284,1.22,0.55,0.18
308297,0.92,0.61,0.24
308310,0.18,0.61,0.24
308323,0.67,0.61,0.24
308336,0.55,0.61,0.24
308349,0.85,0.55,0.12
308362,1.10,0.55,0.06
308375,0.79,0.55,0.06
308388,0.43,0.55,0.06
308401,0.49,0.49,0.06
308414,0.00,0.49,0.00
308429,0.18,0.43,-0.06
308442,0.37,0.43,-0.12
308455,0.37,0.43,-0.12
308468,0.43,0.37,-0.06
308482,0.37,0.43,0.00
308495,0.06,0.43,0.00
308509,1.10,0.49,0.00
308522,0.85,0.43,-0.06
308536,0.24,0.37,-0.12
308549,0.12,0.37,-0.06
308562,0.55,0.43,0.06
308575,0.79,0.55,0.18
308588,0.49,0.55,0.18
308601,1.22,0.61,0.24
308613,1.59,0.67,0.18
308626,0.92,0.61,0.18
308639,0.31,0.55,0.12
308652,0.92,0.61,0.18
308666,0.43,0.61,0.24
308679,0.73,0.61,0.12
308692,1.04,0.55,0.00
308704,-0.06,0.49,-0.06
308717,-0.06,0.49,-0.06
308730,0.18,0.49,0.00
308743,0.00,0.49,0.06
308758,1.28,0.55,0.06
308771,1.34,0.55,0.06
308784,0.43,0.43,-0.06
308797,0.24,0.37,-0.12
308811,0.37,0.43,-0.12
308825,0.18,0.37,-0.06
308839,0.67,0.37,-0.12
308852,0.98,0.43,-0.06
308865,0.49,0.37,-0.06
308878,0.12,0.43,0.00
308891,0.12,0.43,0.00
308903,0.24,0.49,0.06
308916,0.73,0.55,0.12
308929,1.04,0.61,0.12
308943,1.34,0.61,0.24
308956,0.79,0.67,0.24
308968,0.31,0.67,0.31
308981,1.04,0.67,0.31
308994,0.67,0.61,0.18
309007,0.67,0.61,0.06
309020,0.67,0.49,-0.06
309033,0.18,0.49,-0.06
309046,0.00,0.43,0.00
309059,0.43,0.49,0.06
309072,0.43,0.49,0.06
309085,0.61,0.43,-0.06
309098,1.10,0.49,-0.12
309111,-0.24,0.31,-0.18
309124,-0.73,0.24,-0.18
309138,0.98,0.43,0.00
309151,0.98,0.43,0.06
309164,0.55,0.37,0.00
309177,0.55,0.43,0.00
309190,0.18,0.43,0.06
309203,0.49,0.49,0.12
309216,0.79,0.55,0.18
309229,0.73,0.55,0.18
309242,0.98,0.55,0.18
309255,1.53,0.61,0.24
309268,0.37,0.49,0.12
309281,0.43,0.55,0.12
309294,0.92,0.61,0.12
309307,0.73,0.55,0.12
309320,0.61,0.61,0.06
309333,0.55,0.55,0.00
309346,0.00,0.49,-0.06
309359,-0.37,0.43,-0.06
309372,0.12,0.43,-0.18
309385,0.06,0.37,-0.12
309398,1.34,0.43,-0.06
309411,0.92,0.49,0.00
309424,0.18,0.43,0.00
309438,0.67,0.43,0.00
309451,0.92,0.43,0.00
309464,0.06,0.37,-0.06
309477,0.12,0.37,-0.06
309490,0.49,0.43,0.06
309504,0.49,0.49,0.12
309516,0.55,0.49,0.12
309529,0.49,0.55,0.18
309541,0.67,0.61,0.12
309554,1.10,0.61,0.12
309567,0.49,0.55,0.12
309580,0.67,0.55,0.12
309593,0.92,0.55,0.18
309607,0.61,0.61,0.18
309620,0.43,0.61,0.12
309633,0.49,0.55,0.12
309646,0.00,0.49,0.00
309659,0.12,0.43,-0.06
309673,0.18,0.43,-0.12
309686,0.61,0.43,-0.06
309699,0.92,0.49,0.00
309712,0.67,0.49,0.06
309726,0.92,0.43,0.00
309739,0.79,0.37,-0.06
309752,0.43,0.37,-0.06
309765,0.43,0.37,-0.06
309778,0.24,0.43,15.56
309791,0.79,0.49,0.12
309804,1.16,0.55,0.18
309817,0.55,0.55,0.18
309831,0.37,0.55,0.12
309846,0.85,0.61,0.12
309859,0.49,0.55,0.12
309872,0.85,0.55,0.12
309885,1.22,0.55,0.12
309898,0.67,0.55,0.12
309911,0.37,0.61,0.06
309924,0.49,0.61,0.06
309937,-0.37,0.49,-0.06
309950,0.06,0.43,-0.06
309963,0.43,0.49,-0.06
309976,0.49,0.43,-0.06
309990,0.98,0.43,-0.06
310003,0.43,0.43,0.06
310017,0.31,0.43,0.00
310030,0.92,0.49,0.00
310043,0.61,0.43,-0.06
310056,0.37,0.43,0.00
310069,0.67,0.43,-0.06
310082,0.55,0.37,0.00
310095,0.49,0.49,0.12
310107,0.43,0.55,0.18
310120,0.43,0.55,0.18
310134,1.10,0.67,0.24
310146,0.85,0.61,0.12
310159,-0.12,0.49,0.06
310172,0.61,0.55,0.12
310185,1.10,0.55,0.12
310198,0.00,0.49,0.00
310211,0.31,0.55,0.00
310224,0.31,0.49,0.00
310237,-0.37,0.43,-0.12
310250,-0.31,0.43,-0.12
310263,0.73,0.43,-0.06
310276,1.04,0.49,0.00
310289,0.92,0.49,0.00
310302,0.55,0.43,0.00
310316,0.37,0.43,0.00
310329,0.24,0.43,0.00
310341,1.28,0.49,0.00
310354,0.43,0.31,-0.12
310367,-0.67,0.31,-0.18
310381,0.24,0.43,0.00
310393,0.37,0.49,0.06
310406,-0.31,0.49,0.12
310419,1.53,0.67,0.31
310432,1.65,0.67,0.31
310445,0.85,0.61,0.24
310458,0.31,0.55,0.12
310471,0.67,0.55,0.06
310484,0.73,0.55,0.00
310497,0.06,0.49,-0.06
310510,0.31,0.49,0.00
310523,0.31,0.49,0.00
310536,-0.06,0.49,-0.06
310549,0.12,0.49,0.00
310562,0.43,0.43,0.00
310575,0.55,0.49,0.00
310588,0.98,0.49,0.06
310601,0.61,0.43,0.00
310614,0.43,0.49,0.00
310627,0.73,0.43,-0.06
310640,0.43,0.37,-0.06
310653,0.31,0.37,0.00
310667,0.24,0.43,0.00
310680,0.67,0.49,0.12
310693,0.98,0.55,0.12
310706,0.85,0.55,0.12
310719,-0.06,0.55,0.06
310732,0.73,0.55,0.12
310745,0.55,0.55,0.12
310758,0.37,0.55,0.12
310772,1.04,0.61,0.12
310785,0.43,0.55,0.06
310799,0.06,0.55,0.00
310812,0.43,0.55,0.06
310825,0.31,0.55,0.00
310838,0.55,0.49,0.00
310851,0.55,0.43,-0.06
310864,0.37,0.37,-0.06
310877,0.67,0.43,0.00
310890,0.55,0.49,0.00
310903,0.37,0.43,0.00
310916,0.79,0.49,0.00
310929,0.98,0.43,0.00
310942,0.43,0.37,-0.12
310955,0.12,0.37,-0.06
310968,0.18,0.43,0.06
310981,0.49,0.49,0.12
310994,0.73,0.49,0.12
311007,0.49,0.55,0.12
311021,0.18,0.55,0.12
311034,1.22,0.61,0.18
311048,0.79,0.61,0.18
311060,0.73,0.61,0.12
311073,1.04,0.61,0.18
311086,0.98,0.55,0.12
311099,0.37,0.55,0.12
311112,0.31,0.49,0.06
311125,0.24,0.49,-0.06
311139,0.06,0.43,-0.06
311152,-0.12,0.37,-0.06
311165,0.92,0.43,-0.06
311178,0.73,0.43,-0.06
311191,0.18,0.43,0.00
311203,0.61,0.43,0.00
311216,0.73,0.43,0.00
311229,0.61,0.37,-0.06
311242,0.73,0.37,0.00
311255,0.12,0.37,0.00
311268,0.12,0.43,0.06
311281,0.67,0.49,0.12
311294,0.79,0.55,0.12
311307,0.31,0.55,0.18
311320,0.79,0.61,0.18
311333,1.22,0.61,0.18
311346,0.67,0.55,0.12
311360,1.04,0.61,0.12
311373,1.10,0.61,0.12
311386,0.18,0.55,0.12
311399,0.49,0.61,0.12
311412,0.79,0.61,0.12
311425,-0.12,0.43,-0.06
311439,-0.06,0.43,-0.12
311451,1.10,0.43,-0.06
311464,0.61,0.43,-0.12
311477,-0.24,0.37,-0.12
311491,0.98,0.49,0.00
311504,0.92,0.43,0.00
311518,0.18,0.37,-0.06
311531,0.98,0.43,0.00
311545,0.18,0.43,0.06
311559,0.24,0.43,0.06
311573,1.16,0.61,0.24
311586,0.49,0.55,0.18
311599,0.00,0.61,0.12
311612,1.28,0.61,0.12
311625,0.67,0.55,0.06
311638,0.43,0.49,0.00
311651,1.40,0.61,0.12
311663,1.04,0.55,0.12
311676,0.37,0.55,0.12
311689,1.04,0.55,0.12
311702,0.00,0.49,0.00
311715,0.00,0.49,-0.06
311728,0.31,0.43,-0.06
311741,0.43,0.43,-0.06
311754,0.85,0.43,0.00
311767,0.18,0.43,-0.06
311781,0.67,0.43,0.00
311794,0.37,0.43,0.00
311807,0.12,0.37,-0.06
311820,0.55,0.43,-0.06
311833,0.31,0.43,0.00
311846,0.12,0.43,0.06
311859,1.22,0.55,0.18
311872,0.85,0.55,0.18
311886,0.24,0.55,0.18
311898,0.49,0.55,0.12
311911,0.85,0.55,0.12
311924,0.37,0.49,0.12
311937,0.92,0.55,0.12
311950,1.34,0.61,0.12
311963,0.18,0.55,0.06
311975,0.24,0.55,0.12
311988,0.61,0.55,0.06
312001,0.18,0.49,0.00
312014,0.43,0.49,-0.06
312027,0.73,0.43,-0.12
312040,0.55,0.43,-0.12
312052,0.31,0.43,-0.06
312065,0.37,0.43,0.00
312078,0.79,0.49,0.06
312091,0.55,0.43,-0.06
312105,0.73,0.43,-0.06
312118,0.49,0.43,-0.06
312131,0.31,0.43,0.00
312144,0.55,0.43,0.06
312157,0.67,0.55,0.12
312170,0.49,0.61,0.12
312183,0.43,0.55,0.12
312197,1.04,0.61,0.12
312210,0.73,0.55,0.12
312223,0.49,0.55,0.06
312236,1.04,0.61,0.12
312248,0.92,0.61,0.12
312261,0.43,0.55,0.06
312274,0.73,0.55,0.06
312288,-0.06,0.43,-0.06
312302,-0.12,0.43,-0.12
312315,0.73,0.43,-0.06
312328,0.55,0.43,-0.06
312341,0.24,0.43,15.56
312354,0.92,0.49,0.00
312367,0.67,0.49,0.00
312380,0.31,0.43,-0.06
312393,0.85,0.43,-0.06
312407,0.73,0.43,0.00
312419,0.24,0.43,0.06
312432,1.22,0.49,0.18
312445,0.00,0.49,0.18
312458,0.00,0.49,0.18
312471,0.61,0.55,0.18
312484,0.79,0.55,0.12
312497,0.43,0.55,0.06
312510,1.10,0.55,0.12
312526,0.79,0.55,0.12
312539,0.24,0.55,0.12
312551,0.79,0.61,0.12
312564,0.79,0.55,0.06
312577,0.06,0.43,-0.06
312590,0.24,0.43,-0.06
312603,0.18,0.43,-0.06
312616,0.43,0.43,-0.06
312630,0.85,0.49,0.06
312642,0.31,0.37,0.00
312655,0.37,0.43,0.00
312669,0.55,0.43,-0.06
312682,0.49,0.43,-0.06
312696,0.24,0.37,-0.06
312709,0.43,0.37,0.00
312722,0.55,0.49,0.06
312735,0.92,0.49,0.12
312748,0.61,0.55,0.12
312761,0.12,0.49,0.12
312774,0.67,0.55,0.12
312787,1.04,0.61,0.18
312800,0.73,0.55,0.12
312813,1.28,0.61,0.12
312825,0.24,0.55,0.12
312838,0.18,0.55,0.06
312851,0.67,0.55,0.12
312865,0.24,0.49,0.06
312877,0.18,0.49,0.00
312890,0.61,0.43,-0.12
312904,0.18,0.43,-0.12
312917,0.12,0.37,-0.12
312930,0.43,0.43,0.00
312944,0.18,0.43,-0.06
312956,0.73,0.43,0.00
312969,0.85,0.43,-0.06
312982,0.67,0.37,-0.06
312995,0.00,0.37,-0.06
313009,0.37,0.43,0.06
313022,0.73,0.49,0.18
313035,0.85,0.55,0.12
313049,0.43,0.55,0.12
313063,0.06,0.55,0.06
313077,1.16,0.61,0.12
313090,0.67,0.61,0.12
313104,1.04,0.55,0.12
313119,0.92,0.61,0.12
313133,0.43,0.55,0.06
313148,0.49,0.55,0.06
313161,0.24,0.49,0.00
313175,0.00,0.43,-0.06
313191,0.43,0.43,-0.12
313205,0.67,0.43,-0.06
313221,0.31,0.43,0.00
313235,0.37,0.43,-0.06
313250,0.43,0.43,0.00
313264,0.43,0.37,-0.06
313279,0.73,0.49,-0.06
313292,0.31,0.43,0.00
313307,0.37,0.43,0.06
313321,0.61,0.49,0.12
313335,0.61,0.55,0.12
313348,0.55,0.55,0.12
313363,0.12,0.55,0.12
313378,1.10,0.61,0.18
313390,1.28,0.61,0.18
313404,0.73,0.61,0.12
313417,0.92,0.61,0.06
313430,0.37,0.55,0.12
313443,0.37,0.55,0.12
313458,0.49,0.49,0.00
313471,0.06,0.43,-0.06
313484,0.67,0.43,-0.12
313497,0.73,0.43,-0.12
313510,0.24,0.37,-0.12
313522,0.00,0.37,-0.06
313535,0.55,0.43,0.00
313549,0.73,0.43,0.06
313561,0.67,0.43,0.00
313575,0.79,0.43,-0.06
313588,-0.06,0.43,-0.06
313602,0.00,0.43,0.00
313615,0.92,0.49,0.12
313630,0.73,0.55,0.12
313645,0.37,0.55,0.18
313659,0.55,0.55,0.12
313672,0.61,0.61,0.12
313686,0.43,0.55,0.12
313699,1.46,0.55,0.18
313714,1.10,0.61,0.18
313728,0.43,0.55,0.12
313741,0.92,0.55,0.06
313755,-0.18,0.49,-0.06
313769,-0.06,0.43,-0.06
313783,0.67,0.37,-0.12
313796,0.31,0.37,-0.12
313809,0.37,0.43,-0.06
313823,0.43,0.43,0.00
313836,0.18,0.43,-0.06
313851,0.67,0.43,-0.06
313866,0.49,0.37,-0.06
313880,0.37,0.43,0.00
313895,0.31,0.37,0.00
313910,0.43,0.43,0.06
313923,0.92,0.55,0.12
313937,0.79,0.55,0.12
313952,0.12,0.55,0.12
313967,0.85,0.61,0.18
313981,0.92,0.55,0.18
313994,0.61,0.55,0.12
314008,1.10,0.55,0.12
314023,0.06,0.61,0.12
314036,0.61,0.55,0.12
314049,0.73,0.55,0.06
314063,0.00,0.43,-0.06
314078,0.49,0.43,-0.06
314091,0.43,0.43,-0.12
314104,0.12,0.37,-0.06
314118,0.37,0.43,0.00
314132,0.61,0.43,0.00
314145,0.31,0.43,-0.06
314160,0.67,0.43,-0.06
314174,0.18,0.43,-0.06
314188,-0.24,0.43,0.00
314202,1.10,0.55,0.12
314217,0.79,0.55,0.12
314231,0.12,0.55,0.12
314245,0.55,0.55,0.18
314258,1.40,0.61,0.18
314271,0.55,0.55,0.12
314284,1.22,0.61,0.12
314297,1.34,0.61,0.18
314309,0.37,0.55,0.12
314322,0.73,0.55,0.12
314336,0.79,0.55,0.06
314350,-0.24,0.43,-0.06
314364,0.43,0.43,-0.12
314379,0.18,0.37,-0.12
314394,0.18,0.43,0.00
314408,0.85,0.49,0.06
314422,0.37,0.49,0.00
314436,0.55,0.43,0.00
314451,0.79,0.43,-0.06
314464,0.61,0.43,-0.06
314479,0.24,0.37,0.00
314493,0.49,0.43,0.06
314508,0.61,0.49,0.12
314521,1.16,0.49,0.12
314534,0.06,0.55,0.06
314548,-0.18,0.55,0.06
314561,0.67,0.61,0.18
314574,0.85,0.61,0.18
314587,0.67,0.55,0.12
314600,1.40,0.61,0.06
314614,0.73,0.55,0.00
314628,0.18,0.49,-0.06
314643,0.73,0.49,-0.06
314658,-0.18,0.31,-0.12
314674,1.22,0.18,-0.31
314689,1.40,0.18,-0.37
314703,0.06,0.12,-0.37
314719,-0.49,0.06,-0.43
314735,0.06,0.00,-0.37
314750,2.44,0.12,-0.18
314766,2.50,0.18,-0.24
314780,0.98,0.24,-0.18
314793,0.24,0.31,-0.24
314806,-1.34,0.06,-0.31
314821,-0.79,0.06,-0.31
314835,1.40,0.37,-0.06
314848,0.98,0.43,0.06
314863,-0.79,0.43,0.24
314876,0.85,0.55,0.31
314891,1.77,0.67,0.49
314905,0.67,0.61,0.37
314919,2.81,0.73,0.49
314932,2.62,0.67,0.43
314946,-0.98,0.49,0.12
314961,-0.18,0.55,0.24
314974,0.67,0.49,0.24
314988,0.85,0.55,0.24
315002,0.49,0.49,0.06
315016,0.43,0.49,0.00
315032,-0.12,0.43,0.00
315045,0.67,0.49,-0.06
315059,1.22,0.49,-0.06
315072,-0.06,0.43,-0.31
315086,-2.62,0.12,-0.37
315099,-1.65,0.18,-0.49
315114,-1.83,-0.18,-0.98
315128,-8.61,-0.98,-1.77
315143,-9.03,-1.04,-2.08
315158,-8.42,-1.04,-2.38
315174,-8.54,-1.34,-2.93
315189,-12.27,-1.83,-4.70
315205,-5.37,-1.10,-3.97
315219,-13.18,-1.04,-3.78
315232,-14.71,-1.16,0.12
315246,-3.60,0.06,2.26
315260,-2.56,-0.12,3.91
315273,-9.46,-0.67,3.30
315287,-4.70,0.85,3.54
315302,3.05,1.65,3.78
315316,2.14,1.46,3.23
315330,-2.62,0.98,2.56
315344,-3.97,0.55,1.77
315358,0.18,0.85,1.46
315371,6.53,1.10,1.28
315384,-3.60,0.31,0.31
315399,-7.87,-0.24,0.18
315414,2.14,0.55,0.79
315427,1.71,0.98,0.67
315441,-4.58,0.79,0.98
315454,-2.08,0.55,0.37
315467,0.55,0.61,0.06
315479,0.43,0.55,-0.31
315492,0.37,0.24,-1.22
315504,-0.49,0.12,-1.71
315517,-1.71,0.00,-1.89
315529,-1.65,0.00,-1.89
315542,-2.87,-0.06,-1.83
315555,-4.03,-0.12,-1.53
315568,-0.85,0.24,-0.73
315582,0.43,0.31,-0.43
315596,-0.85,0.37,-0.24
315609,1.10,0.55,-0.06
315622,3.11,0.79,0.12
315635,2.01,0.73,0.06
315648,1.46,0.73,-0.06
315661,1.77,0.61,-0.18
315674,2.08,0.67,-0.18
315687,3.78,0.73,-0.18
315700,3.72,0.73,-0.24
315713,2.99,0.37,-0.49
315726,3.48,0.24,-0.73
315739,3.23,0.24,-0.73
315752,-0.61,-0.18,-1.16
315766,-1.40,-0.31,-1.28
315779,0.00,-0.12,-1.04
315792,-0.24,0.06,-0.79
315805,-0.73,0.18,-0.55
315817,1.59,0.49,-0.12
315830,2.50,0.61,0.12
315843,1.71,0.67,0.24
315856,0.18,0.67,0.49
315870,0.73,0.73,0.61
315883,1.28,0.73,0.79
315896,1.34,0.79,0.73
315909,2.38,0.73,0.73
315922,2.38,0.73,0.73
315935,1.95,0.73,0.67
315948,1.28,0.61,0.43
315961,1.16,0.61,0.31
315974,0.31,0.55,0.12
315987,0.43,0.43,0.06
316000,0.85,0.49,0.00
316012,0.37,0.49,0.06
316025,0.18,0.49,0.12
316038,0.43,0.49,0.06
316051,0.43,0.49,0.00
316063,0.61,0.49,0.00
316076,-2.01,0.18,-0.43
316090,0.67,0.55,0.12
316103,1.10,0.61,0.12
316116,-0.12,0.49,0.12
316129,0.43,0.49,0.31
316143,1.71,0.67,0.49
316156,2.44,0.73,0.49
316170,0.85,0.55,0.24
316184,0.79,0.55,0.24
316196,0.55,0.55,0.12
316209,0.43,0.55,0.00
316222,0.92,0.49,-0.12
316235,0.73,0.37,-0.37
316248,0.06,0.31,-0.49
316261,-0.12,0.31,-0.55
316273,-0.55,0.24,-0.49
316286,-0.73,0.24,-0.43
316299,-0.43,0.24,-0.24
316312,-0.06,0.37,-0.06
316325,0.49,0.43,0.06
316338,0.73,0.49,0.18
316351,0.55,0.49,0.18
316364,0.92,0.55,0.24
316376,0.61,0.49,0.24
316390,0.37,0.49,0.24
316402,0.24,0.49,0.18
316415,0.55,0.49,0.12
316428,0.98,0.55,0.18
316441,0.85,0.55,0.18
316453,0.43,0.55,0.18
316466,1.04,0.55,0.18
316478,1.04,0.55,0.18
316490,0.37,0.49,0.06
316503,0.73,0.49,-0.06
316516,1.16,0.55,0.00
316529,0.73,0.55,0.00
316542,0.61,0.49,0.06
316555,0.67,0.55,0.06
316568,0.49,0.49,0.06
316580,0.49,0.43,-0.06
316593,0.31,0.43,-0.06
316606,0.00,0.49,0.00
316619,0.37,0.49,0.06
316632,0.49,0.49,0.18
316645,0.12,0.55,0.18
316658,0.31,0.55,0.18
316671,0.79,0.49,0.12
316684,0.37,0.43,0.06
316698,0.12,0.43,0.00
316711,0.37,0.49,0.06
316723,0.24,0.43,0.00
316736,0.18,0.43,-0.12
316749,0.85,0.43,-0.12
316762,0.79,0.43,-0.18
316775,0.06,0.49,-0.12
316788,1.10,0.49,-0.06
316801,0.37,0.43,-0.06
316814,-0.24,0.43,-0.12
316827,0.24,0.43,-0.06
316840,0.85,0.49,-0.12
316854,0.31,0.43,-0.18
316867,0.49,0.49,-0.12
316882,0.85,0.49,-0.06
316897,0.18,0.55,-0.06
316910,0.18,0.55,0.00
316923,0.79,0.49,0.12
316937,0.31,0.55,0.12
316950,0.92,0.61,0.24
316963,1.28,0.61,0.31
316976,1.10,0.55,0.24
316989,0.43,0.55,0.24
317002,0.49,0.49,0.24
317015,0.43,0.55,0.24
317028,-0.06,0.43,0.18
317041,0.31,0.49,0.12
317054,1.16,0.55,0.12
317067,1.46,0.55,0.12
317080,-0.24,0.49,0.00
317093,-0.06,0.49,0.00
317106,2.56,0.73,0.18
317119,1.10,0.55,0.00
317133,-0.67,0.31,-0.24
317145,1.95,0.49,-0.18
317158,1.95,0.61,-0.06
317171,-0.24,0.43,-0.18
